"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,"Visitas ao perfil",Respostas,Navegação,Seguimentos,"Cliques no link","Toques em figurinhas"
18174130105387173,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 5.918.000 Notebook Acer Nitro V 15",44,"02/20/2026 05:50",https://www.instagram.com/stories/megaelectronicosparaguay/3836743263444816273,"Story do Instagram",,Total,1638,1501,7,2,,0,1586,,,
18109308655673700,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Notebook MSI Cyborg 15",27,"02/20/2026 05:43",https://www.instagram.com/stories/megaelectronicosparaguay/3836740169667476569,"Story do Instagram",,Total,1666,1520,7,0,2,0,1582,,,
17859365151547472,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 6.991.000 Notebook Acer Aspire 14",34,"02/20/2026 05:37",https://www.instagram.com/stories/megaelectronicosparaguay/3836736772432242614,"Story do Instagram",,Total,1748,1547,7,2,1,0,1659,1,,
18068813882227259,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Notebook MSI Katana 15",43,"02/20/2026 05:34",https://www.instagram.com/stories/megaelectronicosparaguay/3836735272062554298,"Story do Instagram",,Total,1809,1593,9,0,2,1,1690,,,
18174710671375904,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Charaaaaam ✨ ✨ ✨ ✨",8,"02/20/2026 05:01",https://www.instagram.com/stories/megaelectronicosparaguay/3836718236469076216,"Story do Instagram",,Total,1847,1619,4,0,,0,1570,,,
17848161615685928,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Amigos gamers, ¿están ahí?👾🎮 Porque les tenemos una súper novedad😮‍💨",9,"02/20/2026 04:59",https://www.instagram.com/stories/megaelectronicosparaguay/3836717146923112676,"Story do Instagram",,Total,7740,6623,7,1,4,0,1839,,,
17883789996454969,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/20/2026 04:54",https://www.instagram.com/stories/megaelectronicosparaguay/3836714872545008692,"Story do Instagram",,Total,2204,1877,12,0,13,0,1934,,,17
18121778680583595,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"02/19/2026 09:13",https://www.instagram.com/stories/megaelectronicosparaguay/3836120419006417197,"Story do Instagram",,Total,1694,1418,5,0,4,1,1640,1,10,
18393098491151353,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Perfume Masculino Paco Rabanne Invictus Victory Absolu Parfum Intense 100 ml Gs. 587.807 precio incluye IVA y puede sufrir variaciones",0,"02/19/2026 09:09",https://www.instagram.com/stories/megaelectronicosparaguay/3836118521268430463,"Story do Instagram",,Total,1747,1468,8,0,3,1,1658,,16,
17849808687636713,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Exploremos algunos perfumes masculinos 🏆🎩🧔🏽",0,"02/19/2026 09:04",https://www.instagram.com/stories/megaelectronicosparaguay/3836116011229136629,"Story do Instagram",,Total,1709,1489,6,0,1,0,1650,,,
17876031723509030,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,29,"02/19/2026 09:01",https://www.instagram.com/stories/megaelectronicosparaguay/3836114922597547983,"Story do Instagram",,Total,1762,1512,7,0,3,0,1566,,,
18076856468608459,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","@adri_1201aa  Adoramos leer sus feedbacks 🤩 Contanos tu experiencia comprando en nuestro sitio web ☺️👇🏼 Gracias siempre a nuestros clientes por la preferencia 🥰💙",0,"02/19/2026 08:48",https://www.instagram.com/stories/megaelectronicosparaguay/3836107853853157125,"Story do Instagram",,Total,1821,1584,8,0,4,0,1697,,,7
17883724035356656,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Perfume Unisex Emir Al Sultan Extrait De Parfum 100 ml",14,"02/19/2026 05:09",https://www.instagram.com/stories/megaelectronicosparaguay/3835997413542251314,"Story do Instagram",,Total,1725,1586,8,0,5,0,1653,,10,
18128014921544184,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Perfume Unisex Amber Intense Extrait De Parfum 100 ml",10,"02/19/2026 04:34",https://www.instagram.com/stories/megaelectronicosparaguay/3835980120779166297,"Story do Instagram",,Total,1746,1610,8,0,6,0,1658,,9,
17952210740938610,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/03/2026 10:34",https://www.instagram.com/stories/megaelectronicosparaguay/3824564855886146927,"Story do Instagram",,Total,2105,1639,4,2,3,0,1674,,,
18143420170464284,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/03/2026 10:34",https://www.instagram.com/stories/megaelectronicosparaguay/3824564750063844352,"Story do Instagram",,Total,2102,1666,5,0,,1,1696,,,
17897547153402310,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Qué les parece si hacemos un tour en nuestro sector favorito? 🤩",11,"02/19/2026 04:27",https://www.instagram.com/stories/megaelectronicosparaguay/3835976288837844927,"Story do Instagram",,Total,2091,1833,10,2,5,0,1859,2,,
18001286471718627,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,46,"02/18/2026 11:51",https://www.instagram.com/stories/megaelectronicosparaguay/3835474952296402876,"Story do Instagram",,Total,1938,1584,11,6,18,1,1795,,,
18405358423135608,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,26,"02/18/2026 05:54",https://www.instagram.com/stories/megaelectronicosparaguay/3835295260913746906,"Story do Instagram",,Total,1668,1450,6,0,11,0,1608,,,
17916853632272616,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,11,"02/18/2026 04:41",https://www.instagram.com/stories/megaelectronicosparaguay/3835258687270690881,"Story do Instagram",,Total,1635,1466,6,0,2,0,1566,,22,
17901194310220407,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,11,"02/18/2026 04:38",https://www.instagram.com/stories/megaelectronicosparaguay/3835257487850798994,"Story do Instagram",,Total,1648,1505,6,0,1,0,1587,,6,
17859212088543357,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Cámara de seguridad Imilab EC5 GS. 397.000 •Ideal para lugares externos•",16,"02/18/2026 04:33",https://www.instagram.com/stories/megaelectronicosparaguay/3835254864162630683,"Story do Instagram",,Total,1680,1537,8,0,,0,1599,,,
18122899930569246,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Está demasiado lindo! 😍",13,"02/18/2026 04:31",https://www.instagram.com/stories/megaelectronicosparaguay/3835253771856793207,"Story do Instagram",,Total,1731,1560,8,0,,0,1658,,,
18092970923049249,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 233.000 Cámara de seguridad Imilab C22",18,"02/18/2026 04:29",https://www.instagram.com/stories/megaelectronicosparaguay/3835252971432621501,"Story do Instagram",,Total,1819,1591,8,0,4,1,1722,1,,
17895643305263573,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 209.000 Cámara de Seguridad Imilab C21",23,"02/18/2026 04:27",https://www.instagram.com/stories/megaelectronicosparaguay/3835251960194318157,"Story do Instagram",,Total,1893,1637,14,0,1,0,1783,,,
18091866329021121,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡Bora lá! Llegamooos",4,"02/18/2026 04:12",https://www.instagram.com/stories/megaelectronicosparaguay/3835244191647013716,"Story do Instagram",,Total,1945,1700,9,0,2,1,1485,,,
18323704459247998,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Hoy les voy a mostrar las mejores opciones de cámaras de vigilancia  M I É R C O L E S",20,"02/18/2026 04:10",https://www.instagram.com/stories/megaelectronicosparaguay/3835243052071430470,"Story do Instagram",,Total,2131,1880,15,1,11,1,1922,1,,
18068219507646946,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,5,"02/17/2026 07:10",https://www.instagram.com/stories/megaelectronicosparaguay/3834608757518639487,"Story do Instagram",,Total,2401,2106,6,1,19,1,1943,,,
17863622742593287,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,5,"02/17/2026 06:15",https://www.instagram.com/stories/megaelectronicosparaguay/3834581463697755623,"Story do Instagram",,Total,2448,2181,6,2,9,1,1961,1,,
18123732457564391,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,5,"02/17/2026 06:15",https://www.instagram.com/stories/megaelectronicosparaguay/3834581241793912409,"Story do Instagram",,Total,2521,2231,8,4,3,0,1997,,,
18095279149972275,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,6,"02/17/2026 06:15",https://www.instagram.com/stories/megaelectronicosparaguay/3834581040937090057,"Story do Instagram",,Total,2639,2270,11,2,2,0,2024,,,
18041738900524313,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,5,"02/17/2026 06:14",https://www.instagram.com/stories/megaelectronicosparaguay/3834580834006874904,"Story do Instagram",,Total,2659,2344,8,0,4,0,2036,,,
18313396714270490,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,5,"02/17/2026 06:14",https://www.instagram.com/stories/megaelectronicosparaguay/3834580550169970679,"Story do Instagram",,Total,2778,2411,7,3,1,0,2149,,,
17909606814167100,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,6,"02/17/2026 06:13",https://www.instagram.com/stories/megaelectronicosparaguay/3834580119842736151,"Story do Instagram",,Total,2950,2552,7,1,10,1,2226,,,
18378873082090870,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,4,"02/17/2026 05:17",https://www.instagram.com/stories/megaelectronicosparaguay/3834552260990387052,"Story do Instagram",,Total,3528,3050,13,1,34,0,2580,3,,
18143364874470906,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/16/2026 05:01",https://www.instagram.com/stories/megaelectronicosparaguay/3833819372183380447,"Story do Instagram",,Total,1994,1765,8,0,18,1,1921,1,,
18114216730618498,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Quiero saber, ¿qué producto les gustaría ver? 👉🏻",12,"02/16/2026 04:58",https://www.instagram.com/stories/megaelectronicosparaguay/3833817727512915539,"Story do Instagram",,Total,2009,1840,7,1,7,0,1899,3,,
17929220799053866,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 53.000 Speaker Audisat X5 Power",12,"02/16/2026 04:53",https://www.instagram.com/stories/megaelectronicosparaguay/3833815309756675813,"Story do Instagram",,Total,2053,1845,8,0,1,0,1981,,,
18154394194439255,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 89.000 Speaker Audisat X10",12,"02/16/2026 04:50",https://www.instagram.com/stories/megaelectronicosparaguay/3833813883852721132,"Story do Instagram",,Total,2124,1895,4,1,2,1,2033,,,
18062773376654445,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,14,"02/16/2026 04:46",https://www.instagram.com/stories/megaelectronicosparaguay/3833811713166177504,"Story do Instagram",,Total,2212,1946,6,2,2,0,2037,,21,
18160784401373553,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","El Speaker que todos merecemos 😎🔊😮‍💨",17,"02/16/2026 04:37",https://www.instagram.com/stories/megaelectronicosparaguay/3833807424557427233,"Story do Instagram",,Total,2220,2006,6,1,5,0,2037,,,
17925068415232541,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","UNA LOCURAAAA",4,"02/16/2026 04:33",https://www.instagram.com/stories/megaelectronicosparaguay/3833805263123524452,"Story do Instagram",,Total,2316,2052,8,0,,0,1974,,,
17935457832168802,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,16,"02/16/2026 04:15",https://www.instagram.com/stories/megaelectronicosparaguay/3833796166458330055,"Story do Instagram",,Total,2411,2107,9,0,3,0,2145,,24,
17995578233874991,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Esta opción de Aire Acondicionado es muuuy buena!",15,"02/16/2026 04:05",https://www.instagram.com/stories/megaelectronicosparaguay/3833791293994069739,"Story do Instagram",,Total,2458,2237,12,0,3,0,2214,1,,
18021097778802253,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","✨ Excelente inicio de semana ✨",26,"02/16/2026 04:03",https://www.instagram.com/stories/megaelectronicosparaguay/3833789933470897979,"Story do Instagram",,Total,2835,2559,16,1,15,1,2598,3,,
18079421795587565,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,16,"02/14/2026 08:40",https://www.instagram.com/stories/megaelectronicosparaguay/3832479786521871825,"Story do Instagram",,Total,1758,1537,2,0,7,0,1674,1,,2
17937677556139543,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Promociones, tragos, degustaciones, glitter bar y encima buena música ✅",13,"02/14/2026 08:39",https://www.instagram.com/stories/megaelectronicosparaguay/3832479512667382670,"Story do Instagram",,Total,1864,1630,4,0,6,0,1757,,,
17943757413107546,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","El carnaval y sus vibes 💃🏻 ✨ 🪩 💃🏻",16,"02/14/2026 05:40",https://www.instagram.com/stories/megaelectronicosparaguay/3832389361354158299,"Story do Instagram",,Total,1867,1562,10,3,4,0,1720,,,
18000350486715058,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,11,"02/14/2026 05:23",https://www.instagram.com/stories/megaelectronicosparaguay/3832380579958024673,"Story do Instagram",,Total,1921,1582,6,0,6,0,1737,,,
17925988368231044,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Los sábados en Mega son 10/10 🍹 ❤️ 🍸 🥳 🍹",13,"02/14/2026 04:54",https://www.instagram.com/stories/megaelectronicosparaguay/3832366138793183230,"Story do Instagram",,Total,2021,1718,6,2,2,0,1783,,,
18061685951652519,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/14/2026 04:37",https://www.instagram.com/stories/megaelectronicosparaguay/3832357580257124733,"Story do Instagram",,Total,1930,1664,3,1,,0,1888,,,
18107114416814035,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/14/2026 04:37",https://www.instagram.com/stories/megaelectronicosparaguay/3832357406998844580,"Story do Instagram",,Total,2008,1730,3,0,,1,1970,,,
18106282618775705,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/14/2026 04:36",https://www.instagram.com/stories/megaelectronicosparaguay/3832357264493177952,"Story do Instagram",,Total,2033,1760,4,1,3,0,1991,1,,
18070628015432915,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"02/14/2026 04:36",https://www.instagram.com/stories/megaelectronicosparaguay/3832357166220630420,"Story do Instagram",,Total,2109,1825,4,0,1,0,2053,,,
17892330384279494,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,22,"02/14/2026 04:12",https://www.instagram.com/stories/megaelectronicosparaguay/3832345323729090113,"Story do Instagram",,Total,2306,1946,17,0,6,1,2198,,,
18066460289641785,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Feliz San Valentín ❤️ ❤️ 💕 💖",19,"02/14/2026 03:48",https://www.instagram.com/stories/megaelectronicosparaguay/3832332891837185233,"Story do Instagram",,Total,2744,2152,41,7,4,1,2157,1,,
18305282230272175,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Mood del día: ❤️ 💕 💖 ❣️ ❤️ ✨ 💕",12,"02/14/2026 03:33",https://www.instagram.com/stories/megaelectronicosparaguay/3832325562559377879,"Story do Instagram",,Total,2950,2363,21,8,11,1,2358,1,,
18127712956541232,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 242.000 Perfume Masculino Hugo Boss  Nadie habla de lo difícil que es regalarle a ellos 🥺",24,"02/13/2026 04:49",https://www.instagram.com/stories/megaelectronicosparaguay/3831638803328585046,"Story do Instagram",,Total,1751,1569,7,0,13,0,1659,,,
17895376509258110,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 298.000 Perfume Femenino Moschino Toy 2",26,"02/13/2026 04:43",https://www.instagram.com/stories/megaelectronicosparaguay/3831637356679593163,"Story do Instagram",,Total,1736,1601,4,0,,0,1677,,,
18071625578159807,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 564.000 Perfume Femenino Giorgio Armani",23,"02/13/2026 04:40",https://www.instagram.com/stories/megaelectronicosparaguay/3831634236016748929,"Story do Instagram",,Total,1831,1645,3,0,1,1,1759,,,
18158551012424208,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 403.000 Reloj Xiaomi Redmi Watch 4",19,"02/13/2026 04:36",https://www.instagram.com/stories/megaelectronicosparaguay/3831633322480519162,"Story do Instagram",,Total,1919,1695,3,1,5,1,1797,,,
17924588583229581,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","GS. 9.597.000 Monitor Curvo Samsung de 55”",21,"02/13/2026 04:32",https://www.instagram.com/stories/megaelectronicosparaguay/3831630351302674391,"Story do Instagram",,Total,1961,1768,3,0,4,0,1808,,,
17858698536547950,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Les dejo las mejores opciones de regalos 😉❤️ ¡Después me agradecen!😎",7,"02/13/2026 04:28",https://www.instagram.com/stories/megaelectronicosparaguay/3831628162756774678,"Story do Instagram",,Total,2121,1873,4,0,2,0,1791,,,
18082963907227149,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Y vos, ¿Qué le vas a regalar a tu amorcito? 😏❤️‍🔥🤣",60,"02/13/2026 04:23",https://www.instagram.com/stories/megaelectronicosparaguay/3831625940144780214,"Story do Instagram",,Total,2452,2149,12,5,10,1,2141,,,
